"tiempo_respuesta","deteccion_malware","lenguaje","tiempo_ejecucion","sistema_operativo","interfaz_preferida","velocidad_antes","velocidad_despues","modelo_1_correcto","modelo_2_correcto","algoritmo","perdida_calidad","universidad","lenguaje_inicial","tecnica_preproceso","precision","nucleos","velocidad_simulacion"
224.481635948789,1,"Python",1.12487942566605,"Android","Oscura",2.94710791617512,2.72651402024069,1,1,"PNG",5.54276423431923,"UniC","C","Método B",85.5776605212978,13,0.925265299755238
207.196276541147,1,"Python",1.08762472729004,"Android","Clara",3.70202513385709,3.64554513140981,1,1,"JPEG",5.50070723895846,"UniC","Java","Método B",86.6241265667437,5,1.71914957031879
208.015429011881,1,"C++",0.931216553174308,"Android","Clara",3.64704195307279,3.00952405648365,1,1,"JPEG",6.10980861414807,"UniB","Python","Método B",80.6471137736954,5,1.82368745097066
202.213654318902,1,"C++",1.01809932942784,"Android","Oscura",2.45500406379438,2.15820456923597,1,1,"JPEG",4.23875805840756,"UniA","C","Método C",77.7414089355256,6,1.63218796247713
188.883177304918,1,"Python",1.51970175422917,"Android","Oscura",2.56346449979127,2.04847548433679,1,1,"WebP",4.2071160988788,"UniA","Python","Método A",84.5422384939612,9,0.933645544745298
235.738262736062,1,"Python",1.18228697757222,"iOS","Oscura",2.32096047031469,2.54130040436622,1,1,"JPEG",5.44752983276129,"UniC","Python","Método A",76.2513710657391,10,0.668812905143045
209.957009564585,1,"C++",1.2161598992303,"iOS","Oscura",3.09092359630992,2.88156316230888,1,1,"PNG",4.90421125856878,"UniB","C","Método C",76.3919696505602,3,3.20577242797572
160.667656867407,1,"Python",1.32615082313011,"Android","Oscura",3.08242043395923,2.91751689227765,1,1,"PNG",3.66720944290585,"UniA","Python","Método A",74.2611462477037,9,1.05313954575171
214.027118031274,1,"Python",1.17727202089877,"iOS","Oscura",3.18205734367753,3.12664257955071,1,1,"PNG",5.52009878365097,"UniB","C","Método A",81.7717609822468,4,2.21574100334296
190.544171845441,0,"C++",0.69341959942188,"Android","Oscura",3.27607885710928,2.66675702626446,1,1,"JPEG",3.90814948388333,"UniB","Python","Método A",82.1239989119451,4,2.47560098051871
178.643525880263,0,"Python",1.0957765364895,"Android","Oscura",2.69905357700749,2.68210996096139,0,1,"PNG",3.60830387712061,"UniC","Java","Método B",88.2417367561204,6,1.45251081250097
195.640501706834,0,"C++",0.902025909372305,"Android","Oscura",2.50315070445064,2.13947265236904,1,1,"WebP",1.93144526344191,"UniB","Python","Método A",73.9009498424155,9,0.733560322324379
179.479911033855,1,"C++",1.00943088655231,"iOS","Oscura",3.51339252803745,3.04410527092151,1,1,"WebP",2.31129690820261,"UniB","Java","Método B",85.5361751737738,13,0.620586562802755
185.422175414177,0,"C++",1.26003973553336,"Android","Clara",3.37553065130316,3.03989261361956,1,1,"JPEG",5.78764530486975,"UniB","C","Método C",73.2797115417508,6,1.49153722355196
187.499214643015,1,"C++",1.45861579476622,"Android","Oscura",2.24541673133565,2.12046782683475,1,1,"WebP",2.72550010705769,"UniC","Python","Método A",79.9980767564199,8,1.55151978103082
166.266133785152,1,"C++",1.30951621179675,"Android","Oscura",2.95242627457536,2.46419311323052,0,1,"WebP",3.25880177192769,"UniB","C","Método C",84.7131196000304,11,0.809934969790969
216.75574088989,1,"C++",0.973369807134211,"Android","Oscura",2.55202608862175,2.21790847225358,0,1,"WebP",5.35842769666916,"UniB","Java","Método A",77.4823735653286,13,0.852261784977066
203.06746235673,1,"C++",0.648694520888472,"iOS","Clara",1.96462446472902,1.87732404600543,1,1,"JPEG",5.62883022978679,"UniA","Java","Método C",81.5834166046941,10,0.919721365137447
177.237261259761,1,"C++",0.922244027185651,"Android","Clara",3.07506006559407,3.05266987511448,1,1,"PNG",4.1460175666468,"UniB","C","Método C",74.2516570795815,16,0.510318236627208
225.076298421399,1,"Python",1.21784144461466,"iOS","Clara",2.96039414537071,2.24305065847208,1,1,"PNG",4.93338448135151,"UniC","C","Método B",82.6073589477485,9,0.892351602294624
208.529284429536,0,"C++",1.16900260081349,"iOS","Clara",2.95131536624346,2.78701599532715,1,1,"PNG",4.08980247018538,"UniC","Java","Método A",82.1936087529331,11,0.609574004078867
194.098570340155,1,"Python",1.39250559369685,"iOS","Clara",3.10807627090062,3.17919060168422,1,1,"PNG",3.39911174722814,"UniC","C","Método C",74.6044386477107,7,1.52218667432005
217.9025132209,1,"Python",1.33686188588329,"Android","Clara",3.44123258219829,3.03458070964756,1,1,"JPEG",6.13512284546201,"UniA","Java","Método C",69.4851758242728,16,0.94029019646594
217.562669750661,1,"Python",0.920945130040106,"Android","Clara",3.10279875224169,2.74075270102951,1,1,"PNG",4.12740421867418,"UniC","Python","Método A",86.3258421760666,7,1.49295373174695
216.43162163275,1,"Python",1.36992860912667,"Android","Clara",2.69178207856324,2.66254894570776,1,1,"JPEG",5.60621155971958,"UniC","C","Método B",86.8017861893992,5,2.08206030746445
213.772805082002,1,"Python",1.11068855671456,"iOS","Oscura",2.63260037403936,2.72119165675575,1,1,"PNG",4.29093678013797,"UniC","Java","Método B",82.0818027971996,10,0.997833948649018
211.078353070752,0,"Python",1.23496054003225,"iOS","Oscura",2.93409860347941,2.65735910691113,1,1,"JPEG",5.16405925907119,"UniC","Java","Método B",75.029606063347,10,1.19229073356716
198.761765788466,1,"Python",1.21491023543475,"Android","Clara",3.15500849328948,2.62712923494759,0,1,"PNG",4.32806058981887,"UniB","Java","Método C",87.5110488569965,6,1.75291310691229
193.880746725202,1,"C++",1.0856333529941,"iOS","Clara",2.48015982364898,2.05293501661255,1,1,"JPEG",3.61003690203326,"UniC","Java","Método C",94.9518541063577,2,4.66122660546152
192.390579979752,1,"C++",1.00493499656523,"Android","Oscura",2.90784556557881,2.7064330504112,1,1,"WebP",3.48763187914641,"UniA","Java","Método C",79.0374020367773,10,0.631188125481725
186.10586042159,1,"Python",0.866504980482867,"iOS","Clara",3.48363363008396,3.35047127640083,1,1,"PNG",2.94586201606299,"UniC","C","Método A",84.2490332375559,11,0.870990187502326
195.841654439608,1,"Python",1.34729919295469,"Android","Oscura",2.94585995438276,2.59164660303265,1,1,"JPEG",4.96602886324961,"UniB","Java","Método B",91.1228015603708,9,0.905243131856913
174.692072968635,1,"Python",1.27720531366994,"iOS","Oscura",2.6507896662028,2.31931899675957,1,1,"JPEG",4.99775646176565,"UniA","C","Método B",81.490977832307,6,1.78472887450086
243.37911930677,1,"Python",1.14686967494436,"iOS","Oscura",2.86202741578723,2.43608506644868,1,1,"JPEG",4.68993829812016,"UniC","Python","Método A",78.2440188522173,16,0.537210190198379
224.1592399661,1,"Python",1.22362890220934,"iOS","Oscura",3.55732427268099,3.33648386273877,0,1,"PNG",2.55539041962919,"UniA","Python","Método A",71.364394816774,14,0.913555224038382
177.537828335933,1,"Python",1.22680772907369,"iOS","Oscura",3.27502198060707,2.79515116996645,1,1,"JPEG",6.76313341601815,"UniC","Python","Método A",76.3171088386406,12,1.16835171347027
191.942303294018,1,"C++",1.0442038937122,"iOS","Oscura",3.6183379000408,3.48450020550805,1,1,"JPEG",4.84182499410308,"UniB","C","Método B",88.1120489144306,15,0.996869123041191
190.666892927536,1,"Python",1.5281692331955,"iOS","Clara",3.06954892858089,2.83565786860488,1,1,"WebP",1.22239262740563,"UniA","C","Método C",76.5464200537956,12,0.793967897057171
215.599302366726,1,"C++",0.956189924213305,"iOS","Clara",3.20513754824521,2.75697464350003,1,1,"PNG",3.00947602648692,"UniB","C","Método C",76.9289423290846,13,0.608339509937577
198.332618670563,1,"Python",1.23361307677693,"iOS","Oscura",2.72077154382593,2.22277722210051,1,1,"WebP",3.86297346083352,"UniC","Java","Método C",77.4372022424874,10,0.97237855978532
205.066370279895,1,"C++",1.23367677461382,"Android","Oscura",3.30268533446517,3.39038627475584,1,1,"WebP",3.68962183713068,"UniC","Java","Método C",68.681665087522,16,0.348293547019488
199.429064893026,1,"C++",1.21083620467538,"Android","Clara",2.74683322890538,2.42539514750215,1,1,"WebP",2.44353699054631,"UniB","C","Método A",84.1881496711584,15,0.917327963001819
199.142590854174,1,"C++",1.22905262207607,"iOS","Clara",2.28971724765213,1.8679614453052,0,1,"PNG",4.43536026792455,"UniB","Java","Método A",72.7825355553229,14,0.340530717233915
227.372045680289,0,"C++",0.884506399788089,"Android","Oscura",3.06399648284206,3.05416134554019,1,0,"JPEG",5.97971431422397,"UniA","Python","Método C",76.9571491879218,16,0.383266437258788
195.484580286815,1,"C++",1.40049654605857,"Android","Oscura",3.97292560886572,3.57680048889067,1,0,"WebP",3.40123953075557,"UniC","Python","Método A",77.8071826897059,15,0.782949798310969
230.329412088591,0,"Python",1.21334017418604,"iOS","Oscura",3.40045716978653,3.26609202386589,1,1,"PNG",3.34938645482621,"UniB","Python","Método A",78.907030915719,8,1.31873782446428
169.024943915396,0,"C++",1.37337036894137,"Android","Clara",3.58262669497313,3.07857609254024,0,1,"JPEG",5.71756884525546,"UniC","Java","Método A",87.2998297236789,16,0.798734207577069
211.692274992721,1,"Python",0.929819462793858,"Android","Oscura",3.17942786154658,2.77173145512605,1,1,"WebP",2.3810346636924,"UniC","Python","Método C",75.0897004104231,11,0.719842682579624
202.477084876892,1,"Python",1.20419671727085,"iOS","Oscura",2.69572141084189,2.24191095184277,1,1,"PNG",3.93507501726036,"UniA","Python","Método C",74.0845120214405,14,0.392490656948413
204.318831374879,1,"Python",1.44998291419384,"iOS","Clara",2.89887957244486,2.57473570658745,1,1,"WebP",3.75658230348617,"UniC","C","Método B",77.4017300252808,13,0.969407115409187
207.592789655198,1,"Python",1.05695156255544,"Android","Clara",2.86337594659404,2.39064625976249,0,1,"WebP",1.98577048517811,"UniC","C","Método C",73.9715095919438,10,1.11507790214856
189.953530937814,1,"Python",1.04946220635645,"Android","Clara",2.76565011010896,2.18954720444605,0,1,"WebP",2.30792917954792,"UniB","Java","Método B",79.1690764631613,14,1.16238443390533
193.335852326612,1,"Python",1.01229225927862,"Android","Oscura",3.35208364196486,2.65883403887373,1,1,"WebP",2.20284714860329,"UniC","Python","Método B",87.0397309812415,15,0.452207628274835
179.628492337858,1,"Python",0.989497344132253,"Android","Oscura",2.40131824881729,2.10699725976711,1,1,"PNG",3.64052842542465,"UniC","C","Método B",80.6849787699606,6,1.29940015981226
178.564175470488,1,"Python",1.11256809336392,"Android","Clara",3.43318306605639,3.58299328412287,1,1,"WebP",1.29823500494436,"UniC","C","Método B",86.5202101751407,11,1.07131546957257
206.070572828085,1,"Python",1.2662358345918,"Android","Clara",3.43207624311295,3.12577104219415,1,1,"WebP",3.17310875128947,"UniC","C","Método C",77.2678625607604,14,1.04000235859346
208.964195572589,1,"C++",0.597157900415856,"iOS","Clara",2.40068882046563,2.05957657877563,1,1,"WebP",4.16485511268094,"UniA","Python","Método B",77.832189100446,15,0.632798914749167
201.06008453461,1,"C++",1.04239608667446,"iOS","Oscura",3.31974599895027,3.05081506837915,1,1,"PNG",4.10635540690151,"UniA","Java","Método C",74.0469610713865,9,1.28281613990443
218.445349357595,1,"Python",1.44733500928331,"iOS","Oscura",4.21511332617225,3.80145560201684,1,1,"JPEG",5.37957697779787,"UniB","C","Método B",89.4255622752884,8,1.16168064423248
241.001693712543,1,"Python",1.60751480364809,"iOS","Clara",2.7213922590292,2.21925666612634,1,1,"JPEG",4.53687499609176,"UniA","C","Método A",84.5153804297728,4,2.71717167350688
190.179376678869,1,"Python",1.46023519844012,"Android","Clara",3.42245212070404,3.2260486067376,1,1,"PNG",3.11544554482075,"UniC","Python","Método A",90.0278663715031,12,0.907769088987188
153.816622487184,1,"C++",1.15135495275919,"iOS","Oscura",2.6088990771903,2.36771814262152,0,1,"PNG",3.89744599319138,"UniA","C","Método C",77.9820984580011,14,0.815078721246882
220.114770489245,1,"C++",0.654653920177134,"Android","Oscura",3.5553557091014,3.17578726734133,1,1,"WebP",2.17678572968722,"UniC","C","Método A",72.5208659300893,10,0.737525872469788
185.815984748352,1,"Python",1.07969865839864,"iOS","Oscura",3.12491235996328,2.93495710826111,1,1,"JPEG",3.91078803432994,"UniC","Python","Método B",81.1579148649242,15,0.525968393710465
186.239827670653,1,"C++",0.929590708683477,"Android","Clara",3.82595769581158,3.50770421911394,1,1,"JPEG",4.87748866211284,"UniC","Python","Método B",87.0424425242007,14,0.600039842992137
220.511427393934,0,"Python",1.34070478055138,"Android","Clara",2.27051463573154,2.3628561555086,1,1,"JPEG",4.3292010144823,"UniB","Python","Método B",94.5006816744736,15,0.615864737422857
194.30453985898,0,"C++",0.978865733199245,"Android","Oscura",2.97435105693732,2.89833100121684,1,1,"JPEG",4.02793549816092,"UniA","Java","Método A",80.5500456171986,10,0.720160673510468
175.585645754909,1,"Python",0.948270274387966,"iOS","Oscura",2.7365374119372,2.70208850705803,1,1,"JPEG",3.99126925246911,"UniA","Python","Método C",83.7019341256424,6,1.79274364508878
203.626069594983,1,"C++",1.33688714161882,"iOS","Clara",2.90136756546185,2.7720923048073,1,1,"WebP",4.24491102135265,"UniC","C","Método C",81.8404065234613,14,0.53261312586101
197.222172751219,0,"Python",1.38227825835919,"iOS","Oscura",2.685210628657,2.52387153424313,1,1,"PNG",4.68107085823962,"UniA","Python","Método B",79.1595418894133,15,0.724946535193586
200.115283717998,0,"Python",1.24748605449821,"Android","Oscura",2.5830782097325,2.20661718122323,1,1,"WebP",2.87069485629265,"UniB","Python","Método B",84.1444367386757,3,3.01059172562495
207.705608022527,1,"Python",1.44362172206516,"Android","Clara",3.28936118730822,2.7929385868037,1,1,"PNG",2.93975180718309,"UniC","C","Método B",91.5263076817384,5,1.81765909001208
192.586799364152,1,"C++",0.732245142553005,"iOS","Oscura",2.45620964296154,2.30168634877904,1,1,"JPEG",5.0361892202723,"UniB","C","Método C",82.3804805479796,5,2.41880643391986
212.887530970377,1,"C++",1.13216405955796,"iOS","Clara",3.74201546577814,3.64138326225374,1,0,"JPEG",5.29588951679468,"UniA","Python","Método A",82.318980707839,12,0.945490750663613
195.590268763625,1,"Python",1.09541752473732,"Android","Oscura",2.40689670734312,2.31523447914103,1,1,"PNG",2.40786078398922,"UniC","Java","Método B",87.3855712268844,9,1.12401708620039
206.635639278314,1,"C++",1.13674910437014,"Android","Oscura",3.05053957569764,2.83345732097037,1,0,"JPEG",4.23398673265479,"UniB","Python","Método C",75.542973498953,16,0.396728460261141
221.936780262987,0,"C++",0.987835609067985,"Android","Clara",3.26649464341324,3.01430045704375,1,1,"JPEG",4.37914102437766,"UniB","Python","Método A",73.403073433279,9,0.973687020001144
208.703629816676,1,"C++",1.12659214260629,"Android","Clara",3.29336766954631,2.89664416277866,1,1,"WebP",3.27567122317894,"UniA","Java","Método C",84.4771289541565,16,0.429128316100365
193.481368289375,1,"C++",1.26710352301188,"Android","Oscura",2.84912666806681,2.61339163650049,1,1,"PNG",3.12648040502811,"UniA","Java","Método C",70.8989025416654,2,5.09210378932833
222.976152369022,0,"C++",1.00145801806338,"Android","Clara",3.0397509976642,3.1554488514362,1,1,"JPEG",4.30135620802432,"UniC","C","Método B",80.3055204014709,6,2.07546971882269
219.870077119242,1,"C++",1.20351172739042,"Android","Clara",3.48063207590484,3.19891893101487,1,1,"PNG",1.30651832705967,"UniB","Java","Método C",81.1448249625992,3,3.64737513440865
210.967939190161,1,"Python",0.962313192970404,"Android","Clara",2.27176704146179,1.73432967933148,1,1,"PNG",3.84410909899091,"UniA","Java","Método C",71.689027253052,10,1.03423804414494
204.774634702229,1,"C++",0.855679111912797,"Android","Clara",2.60913014423396,2.07080989053189,0,1,"PNG",3.14660145119766,"UniA","C","Método B",82.240647933636,13,0.687213625365456
187.441878479213,0,"C++",1.30384354227764,"Android","Clara",3.16020115715831,3.01799380078055,1,1,"JPEG",4.32782595206813,"UniC","Java","Método A",74.0860024660876,2,5.28307602938838
227.2130489706,1,"C++",1.07547759460479,"iOS","Clara",2.7776090108315,2.78716431955902,1,1,"PNG",4.19487423739745,"UniC","Python","Método A",83.1033177886447,14,0.957595649391282
187.994808257057,1,"Python",0.789555435913254,"Android","Clara",3.6850019969855,2.89338989861245,1,1,"JPEG",5.61033862377338,"UniA","Python","Método C",80.2315650831905,11,0.870635595319017
243.746659860332,1,"C++",0.727192509583525,"iOS","Oscura",3.33662693167742,3.0691113201733,1,1,"WebP",3.19584728593621,"UniB","Python","Método A",82.1094234663684,14,1.07256321983681
230.652212523704,1,"C++",0.959843796882176,"Android","Oscura",3.03608337620738,2.7555736262285,1,1,"WebP",2.23765928060287,"UniA","C","Método C",80.2123238607282,2,5.09373025203354
195.28599281799,1,"Python",1.3731558808669,"iOS","Clara",2.24612134123166,1.86200650349203,0,1,"JPEG",5.63261062668154,"UniC","Java","Método C",80.7862287318947,14,0.557318486828903
179.471581993864,0,"C++",0.979623348856955,"iOS","Oscura",3.01305011266312,3.03585800398694,1,1,"PNG",5.65672405333589,"UniA","C","Método B",88.1967824598526,6,1.46916433105286
185.791868726014,1,"C++",1.12483749440413,"Android","Clara",2.8417920659015,2.68743588813976,1,1,"WebP",3.65832720724186,"UniC","C","Método C",68.1566922166289,8,1.10802130669355
205.137674183131,1,"Python",1.39180107555757,"iOS","Clara",2.9488267432397,2.9569152242977,1,1,"PNG",3.0645380206798,"UniB","Java","Método A",79.2559181932007,7,1.51708166989829
195.066162430753,1,"C++",1.33421096577259,"iOS","Oscura",2.40922038647216,2.24783930927428,1,1,"WebP",3.71423218108282,"UniA","Java","Método A",80.5623190627595,15,0.58022619841616
193.049148012045,1,"Python",1.21120334665499,"Android","Oscura",3.24932902191496,2.92555913531405,1,1,"JPEG",6.32068975830019,"UniC","Java","Método A",83.6233810132388,2,4.90082354223653
180.9676286547,1,"Python",1.18960361876382,"Android","Clara",2.48052177984648,2.45346367144387,1,1,"WebP",2.15749596877583,"UniC","Python","Método C",72.0625696199736,13,0.537209872675313
199.099445503822,1,"C++",0.649352528171546,"iOS","Oscura",2.8868890092788,2.46889247340533,1,1,"PNG",3.94720725998592,"UniC","C","Método A",77.5019990509204,7,1.71458835220851
184.301910610858,0,"C++",1.01986551881757,"iOS","Clara",3.19071291472568,2.83284410896221,1,0,"WebP",1.69894747919483,"UniB","C","Método B",79.6317850462442,5,2.00072950514717
166.641161268237,1,"Python",1.08562998842089,"Android","Clara",2.60824210549348,2.4890851106176,1,1,"WebP",2.01675380947734,"UniB","C","Método A",85.2862010635484,11,1.10628593860754
192.395469594245,1,"C++",0.805198083439182,"iOS","Oscura",3.29149570284003,2.94623071436382,1,1,"WebP",1.86302835899943,"UniA","C","Método B",91.3953629160467,14,0.574212967858503
218.379932181215,1,"Python",1.16401875379049,"Android","Oscura",2.34174479917415,1.89212856667539,0,1,"JPEG",5.78591696296463,"UniB","Java","Método A",83.9383836267962,16,0.406690090171178
188.493060747832,1,"Python",1.40298863454873,"iOS","Oscura",1.59511266051973,1.08289360986738,0,1,"JPEG",5.44702172052927,"UniB","Java","Método B",78.887983087115,8,0.9863208655054
212.159286444501,0,"Python",0.801450302262283,"iOS","Clara",3.23248399539293,2.97505365112223,1,1,"PNG",5.04203161160561,"UniB","Python","Método B",87.2597605836833,3,3.42503443917479
167.642345834217,1,"C++",0.914544142558914,"iOS","Oscura",3.4202699134805,3.13899727226271,1,1,"WebP",3.97981611454343,"UniB","Java","Método B",90.7522459319046,13,0.715926316329568
198.888760689509,1,"C++",1.02332745671654,"Android","Clara",2.85707728820431,2.57442011520069,1,1,"JPEG",2.68407648182047,"UniC","C","Método C",78.8397049036823,8,1.10112226790472
210.388144078869,1,"Python",1.02135848598901,"Android","Clara",3.2520631272958,2.6637707760848,1,1,"JPEG",4.38622716861935,"UniC","Python","Método C",75.1694533355201,3,3.4865757316361
206.023067243334,0,"Python",1.26678058849984,"iOS","Clara",2.42204173745816,1.89702735900257,1,1,"PNG",5.50363053243895,"UniA","C","Método B",79.5694087969433,10,1.00557028469764
202.113523882979,1,"Python",1.28228598412315,"iOS","Oscura",2.93642569658717,2.46954538303576,1,1,"JPEG",6.36159800703617,"UniB","Java","Método B",81.6734860221992,2,4.82271427684772
187.185879833892,1,"Python",1.1933927681448,"iOS","Oscura",2.02924081197969,1.78670897194783,1,1,"JPEG",4.7473909475149,"UniC","C","Método B",88.5742417797467,12,0.480237146769553
183.005913079328,1,"C++",0.506820361247994,"Android","Oscura",3.59059044571926,3.21594215888598,1,1,"PNG",4.73096351623548,"UniA","Java","Método C",75.8416944980904,9,1.2972064889413
179.517424187902,0,"Python",1.71429162917333,"Android","Oscura",3.92995543077158,3.54929736452744,0,1,"JPEG",4.73241014302259,"UniB","Python","Método A",81.1380746997004,3,2.90490884801938
